t,i,num_sampled,num_new_elements,total_sample_size
27,3,76,62,193
27,4,77,64,257
27,5,80,65,322
27,6,82,68,390
27,7,84,69,459
27,8,76,59,518
27,9,88,64,582
27,10,82,60,642
27,11,87,65,707
27,12,90,69,776
27,13,86,67,843
27,14,84,61,904
27,15,84,57,961
27,16,88,71,1032
27,17,88,63,1095
27,18,85,67,1162
27,19,86,67,1229
27,20,85,65,1294
27,21,82,62,1356
27,22,87,63,1419
27,23,89,65,1484
27,24,89,66,1550
27,25,89,62,1612
27,26,86,70,1682
27,27,86,69,1751
27,28,87,65,1816
27,29,83,63,1879
27,30,85,60,1939
27,31,88,64,2003
27,32,85,70,2073
27,33,87,60,2133
27,34,89,55,2188
27,35,89,61,2249
27,36,88,63,2312
27,37,85,60,2372
27,38,93,71,2443
27,39,90,62,2505
27,40,87,67,2572
27,41,90,64,2636
27,42,96,66,2702
27,43,84,57,2759
27,44,89,60,2819
27,45,94,71,2890
27,46,90,67,2957
27,47,91,60,3017
27,48,88,63,3080
27,49,89,61,3141
27,50,92,60,3201
28,1,48,48,48
28,2,55,50,98
28,3,63,55,153
28,4,78,58,211
28,5,76,59,270
28,6,71,54,324
28,7,77,59,383
28,8,85,63,446
28,9,76,56,502
28,10,90,70,572
28,11,85,60,632
28,12,78,57,689
28,13,78,58,747
28,14,77,55,802
28,15,83,65,867
28,16,81,55,922
28,17,72,47,969
28,18,86,60,1029
28,19,78,51,1080
28,20,78,56,1136
28,21,75,48,1184
28,22,87,60,1244
28,23,88,67,1311
28,24,85,64,1375
28,25,81,60,1435
28,26,82,57,1492
28,27,82,64,1556
28,28,87,63,1619
28,29,86,56,1675
28,30,88,53,1728
28,31,82,62,1790
28,32,85,63,1853
28,33,81,55,1908
28,34,78,55,1963
28,35,89,63,2026
28,36,81,45,2071
28,37,85,57,2128
28,38,93,60,2188
28,39,91,66,2254
28,40,83,55,2309
28,41,83,54,2363
28,42,84,53,2416
28,43,88,58,2474
28,44,85,52,2526
28,45,89,59,2585
28,46,87,60,2645
28,47,88,63,2708
28,48,86,57,2765
28,49,86,57,2822
28,50,83,57,2879
29,1,54,54,54
29,2,69,63,117
29,3,70,58,175
29,4,69,56,231
29,5,74,58,289
29,6,81,63,352
29,7,84,64,416
29,8,88,63,479
29,9,81,59,538
29,10,73,56,594
29,11,77,55,649
29,12,79,62,711
29,13,81,65,776
29,14,76,52,828
29,15,88,71,899
29,16,84,59,958
29,17,81,60,1018
29,18,88,66,1084
29,19,88,64,1148
29,20,86,63,1211
29,21,89,59,1270
29,22,84,60,1330
29,23,90,62,1392
29,24,85,61,1453
29,25,84,67,1520
29,26,85,59,1579
29,27,90,64,1643
29,28,83,54,1697
29,29,88,67,1764
29,30,89,59,1823
29,31,90,66,1889
29,32,88,60,1949
29,33,91,70,2019
29,34,93,65,2084
29,35,83,60,2144
29,36,89,62,2206
29,37,94,69,2275
29,38,96,67,2342
29,39,94,69,2411
29,40,88,64,2475
29,41,89,58,2533
29,42,82,58,2591
29,43,92,65,2656
29,44,88,51,2707
29,45,86,60,2767
29,46,88,60,2827
29,47,89,64,2891
29,48,89,61,2952
29,49,91,71,3023
29,50,93,69,3092
30,1,49,49,49
30,2,71,65,114
30,3,73,62,176
30,4,73,57,233
30,5,78,68,301
30,6,71,57,358
30,7,86,64,422
30,8,78,56,478
30,9,84,58,536
30,10,88,68,604
30,11,84,60,664
30,12,81,63,727
30,13,87,66,793
30,14,83,63,856
30,15,88,67,923
30,16,86,61,984
30,17,87,68,1052
30,18,84,60,1112
30,19,88,62,1174
30,20,89,73,1247
30,21,84,59,1306
30,22,87,69,1375
30,23,88,64,1439
30,24,88,68,1507
30,25,86,60,1567
30,26,91,69,1636
30,27,81,65,1701
30,28,93,69,1770
30,29,89,64,1834
30,30,87,66,1900
30,31,79,61,1961
30,32,84,58,2019
30,33,90,64,2083
30,34,82,53,2136
30,35,90,67,2203
30,36,89,66,2269
30,37,86,57,2326
30,38,80,60,2386
30,39,90,65,2451
30,40,86,64,2515
30,41,90,65,2580
30,42,97,70,2650
30,43,84,66,2716
30,44,90,68,2784
30,45,92,73,2857
30,46,87,63,2920
30,47,84,62,2982
30,48,90,69,3051
30,49,87,66,3117
30,50,88,67,3184
31,1,48,48,48
31,2,51,46,94
31,3,60,50,144
31,4,73,55,199
31,5,66,45,244
31,6,69,55,299
31,7,76,56,355
31,8,78,51,406
31,9,79,60,466
31,10,86,62,528
31,11,75,62,590
31,12,80,57,647
31,13,87,59,706
31,14,79,58,764
31,15,79,59,823
31,16,84,62,885
31,17,87,63,948
31,18,86,66,1014
31,19,85,58,1072
31,20,83,54,1126
31,21,83,63,1189
31,22,91,66,1255
31,23,85,55,1310
31,24,84,54,1364
31,25,89,66,1430
31,26,83,53,1483
31,27,86,56,1539
31,28,88,62,1601
31,29,83,53,1654
31,30,87,64,1718
31,31,81,52,1770
31,32,84,62,1832
31,33,91,60,1892
31,34,90,60,1952
31,35,87,62,2014
31,36,90,58,2072
31,37,88,61,2133
31,38,87,64,2197
31,39,90,64,2261
31,40,90,58,2319
31,41,84,58,2377
31,42,84,56,2433
31,43,87,59,2492
31,44,94,67,2559
31,45,90,56,2615
31,46,85,60,2675
31,47,91,52,2727
31,48,93,65,2792
31,49,90,65,2857
31,50,90,62,2919
32,1,63,63,63
32,2,71,61,124
32,3,78,69,193
32,4,82,63,256
32,5,86,73,329
32,6,80,61,390
32,7,77,61,451
32,8,82,62,513
32,9,80,66,579
32,10,83,64,643
32,11,87,66,709
32,12,89,64,773
32,13,89,67,840
32,14,88,65,905
32,15,84,59,964
32,16,86,63,1027
32,17,80,52,1079
32,18,85,56,1135
32,19,85,70,1205
32,20,90,70,1275
32,21,84,59,1334
32,22,77,49,1383
32,23,83,53,1436
32,24,89,66,1502
32,25,91,62,1564
32,26,87,62,1626
32,27,88,60,1686
32,28,83,66,1752
32,29,83,55,1807
32,30,87,62,1869
32,31,87,66,1935
32,32,85,57,1992
32,33,93,61,2053
32,34,91,68,2121
32,35,89,67,2188
32,36,82,57,2245
32,37,93,65,2310
32,38,83,57,2367
32,39,86,60,2427
32,40,86,61,2488
32,41,83,61,2549
32,42,86,64,2613
32,43,88,51,2664
32,44,89,69,2733
32,45,82,61,2794
32,46,90,59,2853
32,47,89,66,2919
32,48,90,60,2979
32,49,89,69,3048
32,50,86,58,3106
33,1,75,75,75
33,2,77,70,145
33,3,75,67,212
33,4,84,71,283
33,5,89,77,360
33,6,87,70,430
33,7,88,75,505
33,8,89,71,576
33,9,90,65,641
33,10,89,72,713
33,11,87,69,782
33,12,89,66,848
33,13,82,62,910
33,14,95,73,983
33,15,91,67,1050
33,16,89,67,1117
33,17,91,69,1186
33,18,89,63,1249
33,19,88,62,1311
33,20,87,64,1375
33,21,86,61,1436
33,22,90,65,1501
33,23,79,60,1561
33,24,82,65,1626
33,25,86,65,1691
33,26,90,61,1752
33,27,89,64,1816
33,28,86,62,1878
33,29,94,70,1948
33,30,83,59,2007
33,31,91,70,2077
33,32,84,56,2133
33,33,91,64,2197
33,34,93,70,2267
33,35,93,67,2334
33,36,91,67,2401
33,37,91,71,2472
33,38,94,65,2537
33,39,91,71,2608
33,40,91,69,2677
33,41,83,54,2731
33,42,88,61,2792
33,43,84,55,2847
33,44,93,71,2918
33,45,90,68,2986
33,46,95,76,3062
33,47,90,63,3125
33,48,89,74,3199
33,49,79,54,3253
33,50,87,63,3316
34,1,68,68,68
34,2,83,75,143
34,3,78,70,213
34,4,85,65,278
34,5,83,66,344
34,6,88,70,414
34,7,78,58,472
34,8,93,79,551
34,9,86,63,614
34,10,82,62,676
34,11,91,67,743
34,12,92,71,814
34,13,82,62,876
34,14,86,66,942
34,15,88,69,1011
34,16,85,65,1076
34,17,90,65,1141
34,18,91,66,1207
34,19,88,65,1272
34,20,86,56,1328
34,21,88,69,1397
34,22,93,67,1464
34,23,90,68,1532
34,24,90,68,1600
34,25,86,71,1671
34,26,83,52,1723
34,27,85,55,1778
34,28,84,61,1839
34,29,93,68,1907
34,30,86,62,1969
34,31,82,56,2025
34,32,94,71,2096
34,33,92,74,2170
34,34,92,72,2242
34,35,92,69,2311
34,36,89,62,2373
34,37,88,64,2437
34,38,94,60,2497
34,39,82,57,2554
34,40,81,59,2613
34,41,93,67,2680
34,42,92,65,2745
34,43,89,65,2810
34,44,87,51,2861
34,45,90,65,2926
34,46,90,67,2993
34,47,90,60,3053
34,48,87,62,3115
34,49,90,66,3181
34,50,93,59,3240
35,1,69,69,69
35,2,79,77,146
35,3,79,70,216
35,4,83,67,283
35,5,87,73,356
35,6,87,77,433
35,7,81,65,498
35,8,86,65,563
35,9,84,63,626
35,10,89,77,703
35,11,86,67,770
35,12,84,70,840
35,13,88,65,905
35,14,89,69,974
35,15,87,73,1047
35,16,85,66,1113
35,17,89,58,1171
35,18,86,57,1228
35,19,90,62,1290
35,20,87,67,1357
35,21,86,61,1418
35,22,88,69,1487
35,23,91,71,1558
35,24,86,59,1617
35,25,89,61,1678
35,26,83,65,1743
35,27,93,69,1812
35,28,87,64,1876
35,29,92,70,1946
35,30,87,67,2013
35,31,92,66,2079
35,32,96,72,2151
35,33,89,59,2210
35,34,88,63,2273
35,35,90,61,2334
35,36,87,68,2402
35,37,87,62,2464
35,38,80,62,2526
35,39,89,65,2591
35,40,86,63,2654
35,41,91,68,2722
35,42,95,73,2795
35,43,98,69,2864
35,44,89,57,2921
35,45,91,57,2978
35,46,86,62,3040
35,47,94,71,3111
35,48,92,64,3175
35,49,90,60,3235
35,50,91,65,3300
36,1,69,69,69
36,2,70,62,131
36,3,75,61,192
36,4,77,68,260
36,5,83,70,330
36,6,86,75,405
36,7,80,59,464
36,8,84,65,529
36,9,79,59,588
36,10,83,61,649
36,11,81,68,717
36,12,87,69,786
36,13,85,69,855
36,14,87,72,927
36,15,85,64,991
36,16,91,71,1062
36,17,91,67,1129
36,18,85,60,1189
36,19,83,60,1249
36,20,90,66,1315
36,21,89,65,1380
36,22,93,74,1454
36,23,88,70,1524
36,24,87,62,1586
36,25,91,74,1660
36,26,88,61,1721
36,27,84,61,1782
36,28,85,63,1845
36,29,88,69,1914
36,30,88,60,1974
36,31,91,65,2039
36,32,85,60,2099
36,33,85,63,2162
36,34,81,59,2221
36,35,89,63,2284
36,36,89,67,2351
36,37,89,60,2411
36,38,85,65,2476
36,39,91,69,2545
36,40,90,64,2609
36,41,87,61,2670
36,42,92,66,2736
36,43,89,63,2799
36,44,88,63,2862
36,45,89,66,2928
36,46,86,60,2988
36,47,91,62,3050
36,48,88,68,3118
36,49,94,59,3177
36,50,85,63,3240
37,1,88,88,88
37,2,81,75,163
37,3,84,79,242
37,4,83,70,312
37,5,85,73,385
37,6,85,76,461
37,7,89,72,533
37,8,84,70,603
37,9,85,69,672
37,10,92,70,742
37,11,87,68,810
37,12,86,68,878
37,13,84,68,946
37,14,87,67,1013
37,15,92,69,1082
37,16,88,69,1151
37,17,86,69,1220
37,18,86,64,1284
37,19,87,59,1343
37,20,91,71,1414
37,21,78,61,1475
37,22,90,64,1539
37,23,85,71,1610
37,24,89,69,1679
37,25,88,63,1742
37,26,90,67,1809
37,27,83,58,1867
37,28,95,76,1943
37,29,89,69,2012
37,30,84,59,2071
37,31,92,74,2145
37,32,92,78,2223
37,33,88,67,2290
37,34,87,65,2355
37,35,92,72,2427
37,36,92,69,2496
37,37,91,69,2565
37,38,88,61,2626
37,39,84,65,2691
37,40,86,64,2755
37,41,87,58,2813
37,42,89,67,2880
37,43,89,59,2939
37,44,93,63,3002
37,45,92,69,3071
37,46,89,67,3138
37,47,92,70,3208
37,48,84,67,3275
37,49,91,75,3350
37,50,92,75,3425
38,1,55,55,55
38,2,68,63,118
38,3,79,71,189
38,4,88,79,268
38,5,77,67,335
38,6,79,59,394
38,7,81,64,458
38,8,77,56,514
38,9,83,63,577
38,10,83,62,639
38,11,88,68,707
38,12,83,65,772
38,13,86,67,839
38,14,90,69,908
38,15,87,56,964
38,16,81,52,1016
38,17,84,63,1079
38,18,82,68,1147
38,19,84,60,1207
38,20,87,64,1271
38,21,82,59,1330
38,22,89,64,1394
38,23,86,65,1459
38,24,87,60,1519
38,25,94,69,1588
38,26,90,61,1649
38,27,89,69,1718
38,28,88,65,1783
38,29,88,69,1852
38,30,87,61,1913
38,31,81,59,1972
38,32,81,59,2031
38,33,89,66,2097
38,34,87,65,2162
38,35,94,66,2228
38,36,91,73,2301
38,37,87,58,2359
38,38,87,61,2420
38,39,84,67,2487
38,40,91,67,2554
38,41,86,61,2615
38,42,88,64,2679
38,43,95,71,2750
38,44,92,63,2813
38,45,87,62,2875
38,46,89,61,2936
38,47,90,58,2994
38,48,87,60,3054
38,49,89,60,3114
38,50,91,70,3184
39,1,70,70,70
39,2,75,68,138
39,3,86,73,211
39,4,78,61,272
39,5,74,59,331
39,6,76,60,391
39,7,81,67,458
39,8,83,62,520
39,9,85,66,586
39,10,86,66,652
39,11,82,62,714
39,12,82,62,776
39,13,82,65,841
39,14,89,66,907
39,15,91,65,972
39,16,88,66,1038
39,17,85,63,1101
39,18,89,68,1169
39,19,86,67,1236
39,20,81,55,1291
39,21,85,59,1350
39,22,80,56,1406
39,23,87,64,1470
39,24,88,70,1540
39,25,85,61,1601
39,26,88,67,1668
39,27,88,65,1733
39,28,91,66,1799
39,29,93,63,1862
39,30,87,67,1929
39,31,87,64,1993
39,32,86,65,2058
39,33,87,58,2116
39,34,88,61,2177
39,35,88,59,2236
39,36,91,66,2302
39,37,87,63,2365
39,38,86,51,2416
39,39,89,59,2475
39,40,89,55,2530
39,41,91,66,2596
39,42,87,59,2655
39,43,89,65,2720
39,44,89,64,2784
39,45,87,64,2848
39,46,92,61,2909
39,47,89,65,2974
39,48,88,58,3032
39,49,82,59,3091
39,50,97,67,3158
40,1,65,65,65
40,2,75,70,135
40,3,65,56,191
40,4,78,62,253
40,5,77,55,308
40,6,78,58,366
40,7,84,66,432
40,8,75,56,488
40,9,76,55,543
40,10,80,59,602
40,11,75,56,658
40,12,79,60,718
40,13,81,69,787
40,14,84,59,846
40,15,86,66,912
40,16,77,59,971
40,17,84,65,1036
40,18,81,61,1097
40,19,79,66,1163
40,20,85,67,1230
40,21,84,65,1295
40,22,83,58,1353
40,23,83,60,1413
40,24,85,65,1478
40,25,82,61,1539
40,26,84,50,1589
40,27,81,62,1651
40,28,83,61,1712
40,29,82,62,1774
40,30,84,63,1837
40,31,87,63,1900
40,32,79,65,1965
40,33,90,72,2037
40,34,84,57,2094
40,35,84,58,2152
40,36,86,62,2214
40,37,84,63,2277
40,38,84,61,2338
40,39,83,59,2397
40,40,86,65,2462
40,41,87,61,2523
40,42,78,56,2579
40,43,97,69,2648
40,44,87,59,2707
40,45,84,52,2759
40,46,83,56,2815
40,47,83,63,2878
40,48,87,55,2933
40,49,87,57,2990
40,50,82,55,3045
41,1,59,59,59
41,2,67,59,118
41,3,71,58,176
41,4,74,65,241
41,5,73,58,299
41,6,65,51,350
41,7,75,56,406
41,8,83,63,469
41,9,72,51,520
41,10,78,54,574
41,11,78,60,634
41,12,85,56,690
41,13,76,55,745
41,14,86,67,812
41,15,79,50,862
41,16,84,63,925
41,17,84,65,990
41,18,84,64,1054
41,19,85,70,1124
41,20,89,62,1186
41,21,89,59,1245
41,22,92,62,1307
41,23,89,66,1373
41,24,86,63,1436
41,25,79,58,1494
41,26,81,59,1553
41,27,80,51,1604
41,28,84,56,1660
41,29,87,68,1728
41,30,80,55,1783
41,31,88,62,1845
41,32,86,60,1905
41,33,83,61,1966
41,34,85,61,2027
41,35,94,77,2104
41,36,86,60,2164
41,37,89,72,2236
41,38,84,55,2291
41,39,80,51,2342
41,40,88,56,2398
41,41,84,58,2456
41,42,89,59,2515
41,43,89,64,2579
41,44,88,60,2639
41,45,82,55,2694
41,46,85,57,2751
41,47,85,54,2805
41,48,80,51,2856
41,49,81,58,2914
41,50,86,57,2971
42,1,62,62,62
42,2,78,71,133
42,3,74,62,195
42,4,85,69,264
42,5,78,65,329
42,6,74,57,386
42,7,77,59,445
42,8,82,64,509
42,9,81,67,576
42,10,86,68,644
42,11,88,66,710
42,12,76,58,768
42,13,82,59,827
42,14,87,63,890
42,15,81,61,951
42,16,82,64,1015
42,17,83,56,1071
42,18,83,62,1133
42,19,87,62,1195
42,20,87,64,1259
42,21,81,57,1316
42,22,81,62,1378
42,23,79,58,1436
42,24,83,61,1497
42,25,78,50,1547
42,26,82,57,1604
42,27,80,55,1659
42,28,89,66,1725
42,29,85,59,1784
42,30,88,67,1851
42,31,85,68,1919
42,32,81,56,1975
42,33,87,59,2034
42,34,84,59,2093
42,35,87,61,2154
42,36,82,55,2209
42,37,85,61,2270
42,38,83,59,2329
42,39,84,53,2382
42,40,75,54,2436
42,41,87,62,2498
42,42,87,65,2563
42,43,87,57,2620
42,44,87,66,2686
42,45,74,52,2738
42,46,88,60,2798
42,47,87,56,2854
42,48,89,70,2924
42,49,90,63,2987
42,50,83,59,3046
43,1,52,52,52
43,2,60,51,103
43,3,68,55,158
43,4,73,61,219
43,5,75,52,271
43,6,80,58,329
43,7,82,58,387
43,8,80,65,452
43,9,86,68,520
43,10,85,65,585
43,11,88,69,654
43,12,86,57,711
43,13,82,57,768
43,14,81,61,829
43,15,81,62,891
43,16,81,59,950
43,17,89,63,1013
43,18,85,67,1080
43,19,86,59,1139
43,20,83,55,1194
43,21,90,71,1265
43,22,87,66,1331
43,23,88,68,1399
43,24,96,63,1462
43,25,89,72,1534
43,26,88,60,1594
43,27,83,57,1651
43,28,90,64,1715
43,29,89,65,1780
43,30,89,61,1841
43,31,92,65,1906
43,32,90,70,1976
43,33,86,64,2040
43,34,84,57,2097
43,35,88,58,2155
43,36,91,67,2222
43,37,91,69,2291
43,38,88,56,2347
43,39,92,65,2412
43,40,87,57,2469
43,41,81,59,2528
43,42,88,67,2595
43,43,89,56,2651
43,44,87,65,2716
43,45,88,64,2780
43,46,88,52,2832
43,47,88,64,2896
43,48,85,54,2950
43,49,82,58,3008
43,50,91,61,3069
44,1,47,47,47
44,2,53,50,97
44,3,62,54,151
44,4,65,58,209
44,5,80,64,273
44,6,81,60,333
44,7,71,57,390
44,8,77,58,448
44,9,77,59,507
44,10,80,60,567
44,11,79,66,633
44,12,79,51,684
44,13,82,65,749
44,14,84,64,813
44,15,81,58,871
44,16,90,66,937
44,17,82,62,999
44,18,86,63,1062
44,19,81,60,1122
44,20,85,63,1185
44,21,79,57,1242
44,22,86,63,1305
44,23,84,68,1373
44,24,90,61,1434
44,25,82,59,1493
44,26,90,69,1562
44,27,85,58,1620
44,28,85,53,1673
44,29,89,58,1731
44,30,84,64,1795
44,31,84,60,1855
44,32,90,68,1923
44,33,87,59,1982
44,34,86,60,2042
44,35,98,72,2114
44,36,96,74,2188
44,37,86,58,2246
44,38,86,54,2300
44,39,90,61,2361
44,40,85,61,2422
44,41,86,53,2475
44,42,88,57,2532
44,43,86,53,2585
44,44,92,63,2648
44,45,89,63,2711
44,46,89,59,2770
44,47,86,55,2825
44,48,87,59,2884
44,49,89,66,2950
44,50,89,58,3008
45,1,55,55,55
45,2,55,50,105
45,3,64,54,159
45,4,74,62,221
45,5,71,54,275
45,6,71,53,328
45,7,80,56,384
45,8,89,66,450
45,9,81,58,508
45,10,85,64,572
45,11,84,64,636
45,12,79,54,690
45,13,81,55,745
45,14,86,66,811
45,15,81,54,865
45,16,87,63,928
45,17,76,55,983
45,18,86,69,1052
45,19,87,61,1113
45,20,89,63,1176
45,21,85,57,1233
45,22,86,61,1294
45,23,85,63,1357
45,24,87,63,1420
45,25,84,60,1480
45,26,82,53,1533
45,27,91,67,1600
45,28,86,59,1659
45,29,80,56,1715
45,30,88,67,1782
45,31,89,54,1836
45,32,89,71,1907
45,33,94,73,1980
45,34,85,59,2039
45,35,83,54,2093
45,36,90,71,2164
45,37,90,70,2234
45,38,90,61,2295
45,39,93,62,2357
45,40,90,64,2421
45,41,79,56,2477
45,42,91,62,2539
45,43,93,68,2607
45,44,84,51,2658
45,45,82,52,2710
45,46,89,60,2770
45,47,88,60,2830
45,48,88,57,2887
45,49,89,61,2948
45,50,91,66,3014
46,1,55,55,55
46,2,69,65,120
46,3,72,64,184
46,4,81,68,252
46,5,83,70,322
46,6,82,66,388
46,7,83,67,455
46,8,75,60,515
46,9,80,57,572
46,10,84,68,640
46,11,87,68,708
46,12,83,62,770
46,13,86,69,839
46,14,83,63,902
46,15,86,56,958
46,16,80,66,1024
46,17,88,68,1092
46,18,90,74,1166
46,19,89,73,1239
46,20,86,66,1305
46,21,83,62,1367
46,22,89,64,1431
46,23,86,63,1494
46,24,89,64,1558
46,25,85,65,1623
46,26,88,58,1681
46,27,88,60,1741
46,28,93,70,1811
46,29,88,63,1874
46,30,93,76,1950
46,31,80,56,2006
46,32,83,62,2068
46,33,78,52,2120
46,34,93,66,2186
46,35,86,65,2251
46,36,92,71,2322
46,37,88,54,2376
46,38,94,75,2451
46,39,90,64,2515
46,40,93,70,2585
46,41,83,59,2644
46,42,96,75,2719
46,43,87,55,2774
46,44,91,59,2833
46,45,88,61,2894
46,46,92,71,2965
46,47,91,60,3025
46,48,89,64,3089
46,49,95,64,3153
46,50,93,72,3225
47,1,76,76,76
47,2,79,70,146
47,3,81,66,212
47,4,84,64,276
47,5,87,71,347
47,6,86,70,417
47,7,81,63,480
47,8,83,63,543
47,9,87,66,609
47,10,87,69,678
47,11,84,63,741
47,12,87,59,800
47,13,88,67,867
47,14,90,68,935
47,15,81,65,1000
47,16,84,63,1063
47,17,79,59,1122
47,18,88,58,1180
47,19,90,63,1243
47,20,78,55,1298
47,21,80,59,1357
47,22,83,58,1415
47,23,83,53,1468
47,24,83,58,1526
47,25,89,70,1596
47,26,88,60,1656
47,27,94,72,1728
47,28,94,72,1800
47,29,90,64,1864
47,30,89,73,1937
47,31,86,63,2000
47,32,86,63,2063
47,33,86,63,2126
47,34,89,67,2193
47,35,83,58,2251
47,36,89,66,2317
47,37,91,70,2387
47,38,87,65,2452
47,39,88,68,2520
47,40,88,62,2582
47,41,91,66,2648
47,42,91,67,2715
47,43,88,64,2779
47,44,90,69,2848
47,45,88,64,2912
47,46,84,59,2971
47,47,85,62,3033
47,48,87,63,3096
47,49,90,66,3162
47,50,93,71,3233
48,1,55,55,55
48,2,54,47,102
48,3,72,59,161
48,4,82,72,233
48,5,76,59,292
48,6,79,64,356
48,7,81,69,425
48,8,78,58,483
48,9,84,66,549
48,10,78,62,611
48,11,80,58,669
48,12,85,58,727
48,13,80,61,788
48,14,84,64,852
48,15,84,55,907
48,16,83,62,969
48,17,85,59,1028
48,18,79,58,1086
48,19,86,58,1144
48,20,81,62,1206
48,21,83,64,1270
48,22,89,71,1341
48,23,89,68,1409
48,24,89,69,1478
48,25,90,64,1542
48,26,83,58,1600
48,27,88,67,1667
48,28,91,65,1732
48,29,88,56,1788
48,30,93,67,1855
48,31,77,45,1900
48,32,81,64,1964
48,33,87,65,2029
48,34,94,66,2095
48,35,84,60,2155
48,36,91,64,2219
48,37,86,55,2274
48,38,82,55,2329
48,39,83,60,2389
48,40,96,62,2451
48,41,89,58,2509
48,42,91,64,2573
48,43,88,58,2631
48,44,88,62,2693
48,45,90,72,2765
48,46,89,57,2822
48,47,87,52,2874
48,48,89,66,2940
48,49,92,64,3004
48,50,91,65,3069
49,1,62,62,62
49,2,68,60,122
49,3,67,57,179
49,4,74,59,238
49,5,76,61,299
49,6,86,69,368
49,7,76,57,425
49,8,82,64,489
49,9,77,58,547
49,10,78,60,607
49,11,78,56,663
49,12,77,61,724
49,13,85,68,792
49,14,83,61,853
49,15,80,59,912
49,16,79,54,966
49,17,81,59,1025
49,18,88,62,1087
49,19,87,69,1156
49,20,86,59,1215
49,21,87,66,1281
49,22,92,73,1354
49,23,81,62,1416
49,24,81,61,1477
49,25,93,71,1548
49,26,86,60,1608
49,27,82,53,1661
49,28,89,75,1736
49,29,86,70,1806
49,30,94,69,1875
49,31,91,59,1934
49,32,87,62,1996
49,33,88,68,2064
49,34,83,58,2122
49,35,93,66,2188
49,36,86,55,2243
49,37,89,67,2310
49,38,87,62,2372
49,39,92,66,2438
49,40,90,62,2500
49,41,87,59,2559
49,42,87,55,2614
49,43,87,55,2669
49,44,88,61,2730
49,45,91,69,2799
49,46,90,71,2870
49,47,87,60,2930
49,48,94,71,3001
49,49,91,63,3064
49,50,89,58,3122
50,1,72,72,72
50,2,74,68,140
50,3,82,74,214
50,4,84,76,290
50,5,87,75,365
50,6,87,71,436
50,7,79,62,498
50,8,86,65,563
50,9,91,73,636
50,10,87,65,701
50,11,81,63,764
50,12,90,70,834
50,13,92,76,910
50,14,91,70,980
50,15,93,71,1051
50,16,89,66,1117
50,17,92,70,1187
50,18,90,69,1256
50,19,92,64,1320
50,20,87,68,1388
50,21,91,71,1459
50,22,94,71,1530
50,23,85,59,1589
50,24,94,71,1660
50,25,90,59,1719
50,26,91,73,1792
50,27,89,59,1851
50,28,90,72,1923
50,29,92,73,1996
50,30,90,73,2069
50,31,87,69,2138
50,32,93,64,2202
50,33,80,58,2260
50,34,81,55,2315
50,35,93,68,2383
50,36,92,67,2450
50,37,87,61,2511
50,38,94,66,2577
50,39,90,65,2642
50,40,92,72,2714
50,41,92,69,2783
50,42,90,61,2844
50,43,88,69,2913
50,44,86,57,2970
50,45,89,66,3036
50,46,94,62,3098
50,47,93,70,3168
50,48,90,65,3233
50,49,89,67,3300
50,50,89,65,3365
51,1,59,59,59
51,2,58,52,111
51,3,66,57,168
51,4,73,58,226
51,5,76,53,279
51,6,76,58,337
51,7,83,61,398
51,8,75,57,455
51,9,74,52,507
51,10,84,64,571
51,11,76,53,624
51,12,84,60,684
51,13,86,66,750
51,14,87,59,809
51,15,85,63,872
51,16,88,69,941
51,17,88,61,1002
51,18,75,52,1054
51,19,80,65,1119
51,20,83,64,1183
51,21,88,62,1245
51,22,85,53,1298
51,23,85,65,1363
51,24,84,62,1425
51,25,92,68,1493
51,26,87,64,1557
51,27,89,62,1619
51,28,87,66,1685
51,29,84,68,1753
51,30,81,58,1811
51,31,88,63,1874
51,32,84,55,1929
51,33,82,62,1991
51,34,78,54,2045
51,35,85,62,2107
51,36,84,56,2163
51,37,90,62,2225
51,38,88,59,2284
51,39,85,62,2346
51,40,88,62,2408
51,41,84,55,2463
51,42,87,62,2525
51,43,87,63,2588
51,44,85,60,2648
51,45,91,63,2711
51,46,82,54,2765
51,47,92,63,2828
51,48,89,57,2885
51,49,90,64,2949
51,50,93,63,3012
52,1,73,73,73
52,2,82,79,152
52,3,83,73,225
52,4,89,80,305
52,5,85,71,376
52,6,84,69,445
52,7,84,64,509
52,8,86,62,571
52,9,92,76,647
52,10,86,70,717
52,11,81,64,781
52,12,93,73,854
52,13,90,73,927
52,14,93,69,996
52,15,86,61,1057
52,16,89,68,1125
52,17,84,57,1182
52,18,86,60,1242
52,19,85,66,1308
52,20,90,63,1371
52,21,87,62,1433
52,22,90,71,1504
52,23,89,64,1568
52,24,97,76,1644
52,25,95,63,1707
52,26,91,70,1777
52,27,93,70,1847
52,28,89,64,1911
52,29,94,67,1978
52,30,87,69,2047
52,31,93,71,2118
52,32,89,59,2177
52,33,86,60,2237
52,34,91,67,2304
52,35,90,68,2372
52,36,92,65,2437
52,37,98,63,2500
52,38,88,64,2564
52,39,92,72,2636
52,40,90,63,2699
52,41,90,67,2766
52,42,95,74,2840
52,43,95,73,2913
52,44,89,64,2977
52,45,91,70,3047
52,46,87,66,3113
52,47,90,65,3178
52,48,90,63,3241
52,49,85,65,3306
52,50,91,66,3372
53,1,70,70,70
53,2,81,75,145
53,3,82,74,219
53,4,87,79,298
53,5,89,75,373
53,6,93,80,453
53,7,87,66,519
53,8,88,68,587
53,9,92,76,663
